Id,Name,Age,Nationality,Team,Contract,Height,Weight,Preferred Foot,Overall,Potential,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Total Stats,Base Stats,International Reputation
225781,R. Smith,24,Austria,WSG Tirol,"
2020 ~ 2022",182cm,76kg,Right,63,68,65,CM,5,"Sep 15, 2020",N/A,€725K,€2K,1736,369,1 
256501,E. Roldán,20,Argentina,Unión de Santa Fe,"
2020 ~ 2023",176cm,70kg,Right,63,72,65,RM,9,"Feb 28, 2020",N/A,€1.1M,€2K,1592,352,1 
238070,J. Cumming,21,England,Gillingham,"
Jun 30, 2022 On Loan",186cm,79kg,Right,63,77,63,GK,14,"Jan 16, 2017","Jun 30, 2022",€1M,€8K,966,343,1 
251638,R. Tincu,33,Romania,Sepsi OSK Sf. Gheorghe,"
2019 ~ 2022",185cm,80kg,Right,63,63,63,CB,0,"Jul 9, 2019",N/A,€230K,€3K,1569,326,1 
258550,A. Azhil,20,Germany,RKC Waalwijk,"
Jun 30, 2022 On Loan",170cm,70kg,Right,63,74,64,CAM,11,"Aug 31, 2020","Jun 30, 2022",€1M,€6K,1636,348,1 
263671,L. Vega,22,Argentina,Estoril Praia,"
2021 ~ 2023",186cm,78kg,Right,63,71,65,CM,8,"Jun 30, 2021",N/A,€1.1M,€2K,1685,355,1 
263927,S. Aka,26,Côte d'Ivoire,Altay SK,"
2021 ~ 2025",183cm,74kg,Right,63,66,64,CDM,3,"Aug 4, 2021",N/A,€575K,€3K,1634,362,1 
233463,S. Skålevik,28,Norway,Sarpsborg 08 FF,"
2019 ~ 2022",180cm,75kg,Right,63,63,63,ST,0,"Jan 21, 2019",N/A,€500K,€1K,1556,334,1 
233719,Piao Shihao,29,China PR,Shijiazhuang Ever Bright F.C.,"
2021 ~ 2022",177cm,73kg,Right,63,63,63,RB,0,"Apr 19, 2021",N/A,€425K,€2K,1622,350,1 
234743,A. Muskwe,22,Zimbabwe,Luton Town,"
2021 ~ 2024",183cm,75kg,Right,63,73,65,ST,10,"Jul 15, 2021",N/A,€1.1M,€3K,1566,332,1 
242423,C. Wright,21,England,Cheltenham Town,"
Jun 30, 2022 On Loan",182cm,72kg,Right,63,77,66,CAM,14,"Jan 31, 2018","Jun 30, 2022",€1.2M,€12K,1756,374,1 
255479,G. Norlin,24,Sweden,IFK Göteborg,"
2021 ~ 2024",183cm,73kg,Left,63,68,64,LM,5,"Feb 5, 2021",N/A,€725K,€1K,1558,339,1 
258807,Ale Llamas,23,Spain,AD Alcorcón,"
2020 ~ 2022",176cm,72kg,Left,63,72,65,ST,9,"Sep 13, 2020",N/A,€1.1M,€2K,1650,356,1 
239352,R. Guder,26,Germany,SV Meppen,"
2019 ~ 2022",183cm,79kg,Right,63,63,63,RM,0,"Jan 22, 2019",N/A,€525K,€650,1609,356,1 
254456,R. Huaccha,27,Peru,Sport Huancayo,"
2020 ~ 2021",172cm,71kg,Right,63,64,64,ST,1,"Jan 1, 2020",N/A,€550K,€500,1617,339,1 
255992,E. Rabanal,24,Peru,Carlos A. Mannucci,"
2020 ~ 2021",177cm,78kg,Right,63,67,63,RB,4,"Dec 31, 2020",N/A,€650K,€500,1516,324,1 
257528,Manu Molina,22,Spain,SD Huesca,"
2019 ~ 2022",175cm,70kg,Right,63,71,64,RM,8,"Jul 31, 2019",N/A,€1.1M,€2K,1536,334,1 
259064,R. Balk,20,Netherlands,FC Utrecht,"
2021 ~ 2025",176cm,65kg,Right,63,77,63,RW,14,"Jan 20, 2021",N/A,€1.2M,€3K,1480,332,1 
261880,Juninho Rocha,23,Brazil,Club Atlético Rentistas,"
2021 ~ 2021",170cm,67kg,Left,63,70,64,CAM,7,"Apr 22, 2021",N/A,€975K,€500,1567,322,1 
200953,C. Hemlein,30,Germany,SV Meppen,"
2020 ~ 2022",181cm,79kg,Right,63,63,63,LM,0,"Jul 31, 2020",N/A,€475K,€650,1760,369,1 
224761,T. Loska,25,Poland,Bruk-Bet Termalica Nieciecza,"
2020 ~ 2022",189cm,85kg,Right,63,69,63,GK,6,"Aug 12, 2020",N/A,€600K,€1K,1114,349,1 
236025,H. Smith,26,England,Leyton Orient,"
2021 ~ 2023",196cm,85kg,Right,63,65,65,ST,2,"Jul 7, 2021",N/A,€600K,€4K,1512,328,1 
246009,M. Tilio,19,Australia,Melbourne City FC,"
2020 ~ 2023",170cm,67kg,Left,63,76,64,LM,13,"Sep 23, 2020",N/A,€1.1M,€2K,1595,344,1 
257273,J. Olschowsky,19,Germany,Borussia Mönchengladbach,"
2020 ~ 2023",182cm,79kg,Right,63,80,63,GK,17,"Jul 13, 2020",N/A,€1.1M,€2K,946,339,1 
192761,E. Jonassen,28,Norway,Stabæk Fotball,"
2020 ~ 2021",176cm,78kg,Left,63,63,63,LB,0,"Mar 12, 2020",N/A,€425K,€1K,1693,359,1 
233466,M. Pettersen,22,Norway,SK Brann,"
2015 ~ 2023",190cm,85kg,Right,63,74,63,GK,11,"Mar 31, 2015",N/A,€925K,€800,901,333,1 
219643,O. Hadžikić,25,Austria,FC Flyeralarm Admira,"
2020 ~ 2023",186cm,85kg,Right,63,67,63,GK,4,"Aug 22, 2020",N/A,€525K,€2K,1095,348,1 
227579,D. Hümmet,24,Turkey,Örebro SK,"
Dec 31, 2021 On Loan",189cm,80kg,Right,63,67,65,ST,4,"Jan 17, 2019","Dec 31, 2021",€700K,€1K,1573,336,1 
238843,T. Lebeau,22,France,Chamois Niortais Football Club,"
2017 ~ 2023",174cm,65kg,Right,63,70,66,CAM,7,"Jul 1, 2017",N/A,€975K,€1K,1765,374,1 
240891,N. Sessa,25,Germany,1. FC Kaiserslautern,"
2020 ~ 2022",172cm,67kg,Left,63,67,66,LM,4,"Jul 24, 2020",N/A,€675K,€1K,1631,350,1 
243963,K. Magennis,22,Scotland,Hibernian,"
2020 ~ 2025",181cm,73kg,Right,63,71,67,RM,8,"Oct 5, 2020",N/A,€1.1M,€2K,1773,386,1 
250875,Y. Osée,24,Germany,SV Meppen,"
2019 ~ 2023",194cm,80kg,Right,63,68,65,CB,5,"Jul 1, 2019",N/A,€650K,€500,1431,329,1 
259323,E. Villar,21,Uruguay,Club Atlético Rentistas,"
2021 ~ 2021",175cm,75kg,Right,63,73,65,ST,10,"Apr 22, 2021",N/A,€1.1M,€500,1586,345,1 
263676,Roberto,19,Spain,Málaga CF,"
2020 ~ 2024",185cm,76kg,Right,63,78,64,ST,15,"Jul 1, 2020",N/A,€1.1M,€1K,1628,349,1 
201212,A. Thompson,28,Northern Ireland,Leyton Orient,"
2021 ~ 2022",183cm,78kg,Right,63,65,65,CB,2,"Jan 30, 2021",N/A,€475K,€3K,1533,329,1 
202492,J. Lindner,30,Sweden,Varbergs BoIS FC,"
2015 ~ 2021",193cm,86kg,Right,63,63,63,CB,0,"Jan 9, 2015",N/A,€400K,€850,1575,347,1 
242684,H. Bwana,24,Kenya,Nashville SC,"
2020 ~ 2024",175cm,66kg,Right,63,69,64,RM,6,"Oct 21, 2020",N/A,€750K,€2K,1569,342,1 
244476,C. Vidal,21,France,AC Ajaccio,"
Jun 30, 2022 On Loan",181cm,75kg,Right,63,75,65,CB,12,"Jul 1, 2018","Jun 30, 2022",€1.1M,€3K,1397,293,1 
248572,Pedro Brazão,18,Portugal,OGC Nice,"
2019 ~ 2022",173cm,62kg,Left,63,75,64,LM,12,"Apr 20, 2019",N/A,€1.1M,€2K,1611,340,1 
250876,F. Egerer,23,Germany,SV Meppen,"
2019 ~ 2022",180cm,76kg,Right,63,69,64,CDM,6,"Jul 1, 2019",N/A,€700K,€500,1618,342,1 
258812,T. Siersleben,21,Germany,1. FC Heidenheim 1846,"
Jun 30, 2023 On Loan",187cm,80kg,Left,63,75,65,CB,12,"Sep 15, 2020","Jun 30, 2023",€1.1M,€7K,1477,322,1 
259580,Ángel Jiménez,19,Spain,Granada CF,"
2019 ~ 2023",194cm,80kg,Right,63,76,63,GK,13,"Jul 1, 2019",N/A,€1M,€1K,927,349,1 
219133,A. Gómez,28,Peru,Universidad Técnica de Cajamarca,"
2021 ~ 2021",174cm,70kg,Left,63,63,65,LM,0,"Jan 21, 2021",N/A,€475K,€500,1837,407,1 
252157,S. Ciocan,22,Romania,Gaz Metan Mediaş,"
2019 ~ 2023",173cm,62kg,Right,63,70,64,RM,7,"Jul 1, 2019",N/A,€975K,€2K,1647,351,1 
192765,P. Camacho,30,Venezuela,Deportivo Táchira FC,"
2019 ~ 2021",178cm,74kg,Right,63,63,63,RB,0,"Oct 7, 2019",N/A,€425K,€500,1587,332,1 
232446,K. Kairinen,22,Finland,Lillestrøm SK,"
2021 ~ 2024",186cm,70kg,Left,63,72,65,CM,9,"Jan 8, 2021",N/A,€1.1M,€1K,1685,359,1 
243966,G. May,23,Uruguay,Club Nacional de Football,"
2021 ~ 2021",178cm,76kg,Left,63,72,65,ST,9,"Apr 12, 2021",N/A,€1.1M,€500,1427,315,1 
253438,G. Merloi,21,Romania,FC Voluntari,"
2021 ~ 2024",170cm,67kg,Left,63,69,65,LM,6,"Jul 30, 2021",N/A,€775K,€1K,1738,372,1 
257534,C. Palmer,19,England,Manchester City,"
2018 ~ 2026",189cm,74kg,Left,63,83,64,CAM,20,"Jul 1, 2018",N/A,€1.3M,€12K,1663,358,1 
261374,L. Bate,18,England,Leeds United,"
2021 ~ 2024",172cm,63kg,Left,63,83,65,CAM,20,"Jul 22, 2021",N/A,€1.3M,€5K,1681,362,1 
228607,D. Reimann,24,Germany,1. FC Magdeburg,"
2021 ~ 2023",186cm,82kg,Right,63,68,63,GK,5,"Jul 1, 2021",N/A,€575K,€700,1045,360,1 
189695,J. Devitt,30,Republic of Ireland,Barrow,"
2021 ~ 2022",176cm,66kg,Right,63,63,64,RW,0,"Jan 19, 2021",N/A,€475K,€2K,1701,351,1 
259071,Adrián Turmo,20,Spain,Girona FC,"
2020 ~ 2021",174cm,70kg,Right,63,77,65,ST,14,"Sep 26, 2020",N/A,€1.2M,€2K,1526,323,1 
223488,M. Sætra,24,Norway,Strømsgodset IF,"
2016 ~ 2021",198cm,90kg,Right,62,68,62,GK,6,"Apr 5, 2016",N/A,€500K,€650,1084,352,1 
233728,M. Doucouré,23,France,Borussia Mönchengladbach,"
2016 ~ 2024",183cm,78kg,Left,62,71,64,CB,9,"Jul 1, 2016",N/A,€825K,€4K,1471,318,1 
238848,R. Biancu,21,Italy,Cagliari,"
2016 ~ 2023",175cm,70kg,Right,62,74,64,CAM,12,"Nov 27, 2016",N/A,€975K,€4K,1664,347,1 
255744,J. van Kaam,19,Netherlands,FC Groningen,"
2020 ~ 2024",179cm,70kg,Right,62,76,63,RM,14,"Jan 26, 2020",N/A,€900K,€1K,1658,368,1 
260352,N. Arai,24,Japan,Cerezo Osaka,"
2021 ~ 2024",173cm,73kg,Right,62,66,63,CB,4,"Jan 9, 2021",N/A,€525K,€1K,1514,327,1 
216833,J. Houwen,25,Netherlands,Vitesse,"
2013 ~ 2023",188cm,73kg,Right,62,66,62,GK,4,"Jun 1, 2013",N/A,€425K,€2K,1020,346,1 
226561,J. McMillan,23,Scotland,Livingston FC,"
2018 ~ 2022",183cm,77kg,Right,62,71,62,LB,9,"Jan 22, 2018",N/A,€850K,€1K,1521,329,1 
232449,K. Ishikawa,28,Japan,Gamba Osaka,"
2020 ~ 2022",185cm,83kg,Right,62,63,62,GK,1,"Jan 6, 2020",N/A,€325K,€2K,911,323,1 
239873,A. Sobczyk,24,Austria,Górnik Zabrze,"
2020 ~ 2023",187cm,80kg,Right,62,65,64,ST,3,"Aug 3, 2020",N/A,€550K,€2K,1492,317,1 
245761,A. Morgan,21,England,Charlton Athletic,"
2016 ~ 2023",181cm,68kg,Right,62,73,65,CAM,11,"Jul 1, 2016",N/A,€900K,€1K,1675,361,1 
251905,M. Woledzi,19,Ghana,FC Nordsjælland,"
2019 ~ 2023",187cm,79kg,Right,62,73,64,CB,11,"Jul 2, 2019",N/A,€800K,€1K,1526,333,1 
261377,R. Lutiger,19,Peru,Carlos A. Mannucci,"
2019 ~ 2022",188cm,81kg,Left,62,75,64,CB,13,"Jan 1, 2019",N/A,€875K,€500,1461,320,1 
222978,G. Sloggett,24,Republic of Ireland,Dundalk FC,"
2019 ~ 2021",188cm,75kg,Right,62,67,63,CM,5,"Dec 1, 2019",N/A,€550K,€650,1668,352,1 
234242,C. O'Keeffe,23,Republic of Ireland,Rochdale,"
Jun 30, 2022 On Loan",184cm,70kg,Right,62,70,62,RB,8,"Aug 13, 2020","Jun 30, 2022",€850K,€3K,1690,368,1 
237570,T. Plavotic,24,Croatia,SV Ried,"
2021 ~ 2023",197cm,92kg,Left,62,71,64,CB,9,"Jul 1, 2021",N/A,€825K,€2K,1261,283,1 
253442,F. de Keijzer,21,Netherlands,FC Utrecht,"
2018 ~ 2024",193cm,83kg,Right,62,73,62,GK,11,"Jul 1, 2018",N/A,€775K,€1K,909,333,1 
253954,M. Amissi,20,Burundi,Heracles Almelo,"
2019 ~ 2022",173cm,70kg,Right,62,69,63,RW,7,"Aug 13, 2019",N/A,€800K,€1K,1514,339,1 
255234,K. Slor,19,Netherlands,FC Groningen,"
2020 ~ 2022",181cm,77kg,Right,62,75,63,RM,13,"Jan 17, 2020",N/A,€950K,€1K,1506,333,1 
256770,K. Kurt,19,Germany,Borussia Mönchengladbach,"
2020 ~ 2022",174cm,69kg,Right,62,73,62,RB,11,"May 31, 2020",N/A,€825K,€2K,1639,347,1 
260866,N. Ruiz,29,Paraguay,Guaireña FC,"
2021 ~ 2021",179cm,81kg,Right,62,62,62,CB,0,"Jan 1, 2021",N/A,€325K,€500,1345,285,1 
242179,Y. Fofana,20,France,Le Havre AC,"
2018 ~ 2022",194cm,89kg,Right,62,75,62,GK,13,"Jul 1, 2018",N/A,€850K,€850,955,348,1 
251651,L. Vázquez,20,Argentina,Boca Juniors,"
2021 ~ 2025",190cm,78kg,Right,62,79,64,ST,17,"Mar 1, 2021",N/A,€1.1M,€3K,1486,319,1 
255235,T. Poll,19,Netherlands,FC Groningen,"
2018 ~ 2022",184cm,79kg,Left,62,72,62,LB,10,"May 9, 2018",N/A,€825K,€1K,1578,348,1 
255491,J. Mamani,20,Bolivia,Club Always Ready,"
2020 ~ 2021",170cm,65kg,Right,62,72,63,CDM,10,"Jan 1, 2020",N/A,€825K,€500,1562,337,1 
257027,Jesús Ruiz,24,Spain,AD Alcorcón,"
2020 ~ 2022",185cm,77kg,Right,62,70,62,GK,8,"Sep 18, 2020",N/A,€775K,€1K,1179,354,1 
260355,M. Ikeda,21,Japan,Shonan Bellmare,"
2021 ~ 2022",176cm,70kg,Right,62,70,65,RM,8,"Jan 9, 2021",N/A,€900K,€850,1704,360,1 
260867,P. Starzyński,17,Poland,Wisła Kraków,"
2020 ~ 2023",173cm,67kg,Right,62,80,63,RM,18,"Aug 7, 2020",N/A,€1M,€500,1537,336,1 
262148,N. Garayalde,21,Argentina,Vélez Sarsfield,"
2020 ~ 2022",182cm,76kg,Right,62,71,65,CAM,9,"Jan 1, 2020",N/A,€900K,€2K,1573,339,1 
237316,B. Cooper,21,Wales,Swansea City,"
2017 ~ 2023",185cm,84kg,Right,62,73,64,CB,11,"Jan 18, 2017",N/A,€825K,€3K,1382,289,1 
251908,O. Villadsen,19,Denmark,FC Nordsjælland,"
2019 ~ 2024",173cm,70kg,Right,62,72,62,RWB,10,"Jul 1, 2019",N/A,€825K,€1K,1651,358,1 
254980,Seol Young Woo,22,Korea Republic,Ulsan Hyundai FC,"
2020 ~ 2022",180cm,72kg,Right,62,72,63,RWB,10,"Jan 8, 2020",N/A,€850K,€2K,1595,354,1 
255236,M. Bakker,20,Netherlands,AZ Alkmaar,"
2018 ~ 2023",188cm,83kg,Right,62,74,62,GK,12,"Sep 14, 2018",N/A,€850K,€1K,946,333,1 
211717,L. Fenton,28,New Zealand,Wellington Phoenix,"
2012 ~ 2022",175cm,70kg,Right,62,62,62,RB,0,"Sep 1, 2012",N/A,€350K,€1K,1675,364,1 
251653,Irazábal,24,Spain,SD Amorebieta,"
2020 ~ 2022",187cm,75kg,Left,62,71,64,CB,9,"Jul 1, 2020",N/A,€825K,€1K,1557,333,1 
262918,E. Wild,21,Switzerland,LASK Linz,"
2021 ~ 2022",176cm,66kg,Left,62,70,63,LWB,8,"Jul 1, 2021",N/A,€850K,€3K,1678,358,1 
229126,J. Clarke,31,England,Newport County,"
2021 ~ 2022",183cm,84kg,Right,62,62,62,CB,0,"Jul 1, 2021",N/A,€275K,€2K,1558,332,1 
245510,A. Hassoun,24,Saudi Arabia,Al Ahli,"
2016 ~ 2022",178cm,70kg,Right,62,67,62,RB,5,"Sep 6, 2016",N/A,€550K,€5K,1593,348,1 
245766,Y. Ohashi,24,Japan,Shonan Bellmare,"
2018 ~ 2022",180cm,74kg,Right,62,67,64,ST,5,"Jan 1, 2018",N/A,€600K,€950,1562,346,1 
248070,Relu,23,Spain,Levante Unión Deportiva,"
2021 ~ 2025",183cm,74kg,Left,62,73,64,CB,11,"Jul 6, 2021",N/A,€825K,€4K,1612,334,1 
254726,F. Parra,29,Paraguay,Guaireña FC,"
2021 ~ 2021",168cm,79kg,Right,62,62,62,CM,0,"Jan 12, 2021",N/A,€400K,€500,1583,349,1 
257286,H. Rorig,21,Germany,1. FC Magdeburg,"
2020 ~ 2023",182cm,76kg,Right,62,71,62,RB,9,"Jul 15, 2020",N/A,€850K,€650,1575,349,1 
258054,M. Canadi,23,Austria,SV Ried,"
2020 ~ 2022",184cm,76kg,Left,62,68,63,CAM,6,"Aug 11, 2020",N/A,€625K,€2K,1623,347,1 
211463,C. Lavery,28,Northern Ireland,Bradford City,"
2021 ~ 2022",180cm,76kg,Right,62,62,62,ST,0,"Aug 2, 2021",N/A,€400K,€4K,1711,360,1 
222471,J. Rasheed,29,Norway,BK Häcken,"
2017 ~ 2022",191cm,88kg,Right,62,63,62,GK,1,"Jan 8, 2017",N/A,€300K,€950,1035,338,1 
239880,D. Lloyd,29,England,Gillingham,"
2021 ~ 2023",171cm,63kg,Left,62,62,62,LW,0,"Jul 6, 2021",N/A,€400K,€2K,1588,336,1 
252424,S. Abdullah,22,United Arab Emirates,Al Ain FC,"
2019 ~ 2024",189cm,72kg,Left,62,72,62,LB,10,"Jul 1, 2019",N/A,€850K,€500,1502,333,1 
260360,K. Toriumi,26,Japan,Cerezo Osaka,"
2021 ~ 2022",182cm,71kg,Right,62,65,64,CB,3,"Jan 9, 2021",N/A,€450K,€2K,1368,294,1 
201993,A. Tveter,30,Norway,Sandefjord Fotball,"
2021 ~ 2021",190cm,86kg,Left,62,62,62,ST,0,"May 10, 2021",N/A,€400K,€1K,1634,340,1 
230921,Hwang Mun Ki,24,Korea Republic,Gangwon FC,"
2021 ~ 2022",176cm,70kg,Right,62,67,64,CAM,5,"Jan 5, 2021",N/A,€600K,€1K,1632,350,1 
237833,M. Harris,22,Wales,Cardiff City,"
2017 ~ 2023",182cm,75kg,Right,62,70,64,CAM,8,"Jan 13, 2017",N/A,€900K,€6K,1609,347,1 
256521,T. Borges,22,Canada,Oud-Heverlee Leuven,"
2020 ~ 2022",170cm,66kg,Left,62,71,63,CAM,9,"Jan 22, 2020",N/A,€900K,€2K,1706,357,1 
200714,H. Hope,27,Barbados,Oldham Athletic,"
2021 ~ 2022",179cm,76kg,Right,62,63,63,ST,1,"Jul 1, 2021",N/A,€475K,€3K,1583,340,1 
255242,E. Sierra,19,Belgium,Heracles Almelo,"
2021 ~ 2024",170cm,63kg,Right,62,76,64,CAM,14,"Feb 1, 2021",N/A,€950K,€950,1590,335,1 
262667,L. Herrmann,22,Germany,SG Dynamo Dresden,"
2021 ~ 2024",176cm,71kg,Right,62,70,64,CAM,8,"Jul 1, 2021",N/A,€900K,€3K,1714,361,1 
263947,Antony,19,Brazil,FC Arouca,"
2021 ~ 2024",183cm,73kg,Right,62,77,65,RM,15,"Jan 1, 2021",N/A,€950K,€900,1577,341,1 
251147,A. Gündüz,20,Turkey,Trabzonspor,"
2019 ~ 2022",189cm,84kg,Right,62,73,64,CB,11,"Jun 19, 2019",N/A,€825K,€3K,1347,282,1 
257291,Z. Ibsen Rossi,20,England,AFC Bournemouth,"
2019 ~ 2022",194cm,83kg,Right,62,74,65,CB,12,"Jul 1, 2019",N/A,€925K,€4K,1468,321,1 
260619,R. Kida,23,Japan,Vegalta Sendai,"
2021 ~ 2022",172cm,62kg,Left,62,68,63,LM,6,"Jan 20, 2021",N/A,€625K,€1K,1595,345,1 
253452,M. Azeez,18,England,Arsenal,"
2019 ~ 2022",180cm,75kg,Right,62,83,66,RM,21,"Sep 24, 2019",N/A,€1.3M,€4K,1643,350,1 
260876,M. Kjaergaard,18,Denmark,FC Red Bull Salzburg,"
2019 ~ 2024",192cm,72kg,Left,62,80,64,CAM,18,"Jul 5, 2019",N/A,€1M,€2K,1700,376,1 
241165,E. Cicerelli,26,Italy,US Salernitana 1919,"
Jun 30, 2022 On Loan",177cm,71kg,Right,62,62,62,LW,0,"Jun 15, 2021","Jun 30, 2022",€425K,€10K,1488,319,1 
243469,C. Parano,21,Argentina,FC Paços de Ferreira,"
2021 ~ 2024",178cm,68kg,Right,62,71,63,RM,9,"Feb 11, 2021",N/A,€900K,€2K,1540,324,1 
243981,A. Xhemajli,23,Kosovo,Sunderland,"
2020 ~ 2022",190cm,81kg,Left,62,72,64,CB,10,"Sep 4, 2020",N/A,€825K,€2K,1290,276,1 
212750,E. Hurtado,30,United States,Columbus Crew,"
2021 ~ 2022",178cm,83kg,Right,62,62,62,ST,0,"Jul 8, 2021",N/A,€400K,€2K,1655,351,1 
226830,L. Paolucci,24,Italy,Royale Union Saint-Gilloise,"
2021 ~ 2024",174cm,66kg,Right,62,67,65,CAM,5,"Jul 1, 2021",N/A,€600K,€3K,1749,365,1 
232718,Y. Takahashi,36,Japan,Sagan Tosu,"
2013 ~ 2022",170cm,67kg,Right,62,62,64,CDM,0,"Jan 1, 2013",N/A,€130K,€750,1665,341,1 
237838,L. Banks,24,England,Sligo Rovers,"
2019 ~ 2021",183cm,72kg,Right,62,67,62,RB,5,"Feb 4, 2019",N/A,€550K,€500,1594,345,1 
241422,K. Hansen,20,Norway,Stabæk Fotball,"
2020 ~ 2022",175cm,70kg,Right,62,74,63,CAM,12,"May 25, 2020",N/A,€950K,€800,1612,342,1 
247822,J. Nisbet,22,Australia,Central Coast Mariners,"
2019 ~ 2022",158cm,58kg,Right,62,73,63,RM,11,"Jan 1, 2019",N/A,€900K,€600,1667,343,1 
213519,B. Walker,25,England,Port Vale,"
2021 ~ 2023",186cm,80kg,Right,62,67,64,CM,5,"Jul 1, 2021",N/A,€575K,€2K,1757,375,1 
229135,M. Hauptmeijer,24,Netherlands,PEC Zwolle,"
2016 ~ 2023",190cm,70kg,Right,62,68,62,GK,6,"Jul 1, 2016",N/A,€500K,€1K,1031,345,1 
233743,B. Tabla,22,Canada,Club de Foot Montréal,"
2020 ~ 2021",174cm,69kg,Right,62,70,65,CAM,8,"Jan 16, 2020",N/A,€900K,€1K,1596,344,1 
251151,S. Kavrazlı,19,Turkey,Trabzonspor,"
2019 ~ 2023",178cm,70kg,Right,62,76,64,ST,14,"Jul 1, 2019",N/A,€950K,€3K,1488,316,1 
256527,O. Ndong,21,Senegal,Club Atlético Lanús,"
2019 ~ 2022",192cm,85kg,Right,62,68,64,CB,6,"Dec 30, 2019",N/A,€575K,€2K,1405,303,1 
219664,L. Gordinho,27,South Africa,Viborg FF,"
2020 ~ 2022",185cm,78kg,Right,62,62,62,CB,0,"Sep 14, 2020",N/A,€375K,€2K,1485,324,1 
228368,J. Sterry,25,England,Hartlepool United,"
2020 ~ 2023",180cm,76kg,Right,62,67,62,RWB,5,"Dec 21, 2020",N/A,€550K,€2K,1683,362,1 
245008,M. Haas,25,Austria,VfL Osnabrück,"
2021 ~ 2023",180cm,76kg,Left,62,67,62,LWB,5,"Jul 5, 2021",N/A,€550K,€1K,1627,353,1 
263953,S. Edozie,18,England,Manchester City,"
2021 ~ 2023",167cm,71kg,Right,62,82,63,RM,20,"Aug 7, 2021",N/A,€1.1M,€7K,1491,325,1 
213009,A. Al Ghamdi,26,Saudi Arabia,Al Raed,"
2020 ~ 2022",175cm,70kg,Left,62,63,65,ST,1,"Oct 9, 2020",N/A,€475K,€4K,1707,361,1 
228113,G. Kelly,24,Republic of Ireland,Bohemian FC,"
2020 ~ 2021",188cm,77kg,Right,62,69,64,ST,7,"Dec 22, 2020",N/A,€800K,€700,1473,316,1 
229393,S. Hornby,26,England,Bradford City,"
2019 ~ 2023",185cm,80kg,Left,62,66,62,GK,4,"Jul 1, 2019",N/A,€425K,€3K,1037,361,1 
231185,G. Osho,22,England,Luton Town,"
2020 ~ 2022",185cm,70kg,Right,62,72,64,CB,10,"Nov 18, 2020",N/A,€825K,€2K,1477,322,1 
260369,L. Kerber,19,Germany,1. FC Saarbrücken,"
2021 ~ 2024",180cm,70kg,Right,62,75,64,CM,13,"Jan 9, 2021",N/A,€950K,€700,1649,354,1 
263954,S. Babkin,18,Russia,FC Lokomotiv Moscow,"
2021 ~ 2025",176cm,62kg,Right,62,77,64,CM,15,"Apr 1, 2021",N/A,€925K,€3K,1617,343,1 
202770,C. Ripley,28,England,Preston North End,"
2019 ~ 2022",191cm,96kg,Right,62,64,62,GK,2,"Jan 9, 2019",N/A,€350K,€5K,1012,338,1 
259858,J. Bolívar,19,Venezuela,D.C. United,"
2021 ~ 2022",175cm,71kg,Right,62,74,64,ST,12,"Jul 26, 2021",N/A,€950K,€1K,1559,325,1 
238611,H. Bilal,23,Turkey,Kasimpaşa SK,"
2015 ~ 2023",174cm,70kg,Left,62,70,63,LM,8,"Nov 27, 2015",N/A,€875K,€2K,1463,319,1 
242707,G. Lillard,25,United States,Columbus Crew,"
2020 ~ 2021",193cm,88kg,Left,62,64,64,CB,2,"Aug 14, 2020",N/A,€450K,€1K,1309,283,1 
263956,Lucas Esteves,21,Brazil,Colorado Rapids,"
2021 ~ 2025",170cm,67kg,Left,62,67,63,LM,5,"Aug 9, 2021",N/A,€575K,€1K,1619,348,1 
232212,J. Penrice,22,Scotland,Livingston FC,"
2021 ~ 2024",177cm,73kg,Left,62,69,62,LB,7,"Jul 1, 2021",N/A,€775K,€1K,1692,359,1 
241428,H. Knibbs,22,England,Cambridge United,"
2019 ~ 2023",187cm,75kg,Right,62,72,64,ST,10,"Jul 1, 2019",N/A,€900K,€2K,1512,334,1 
261140,J. Brown,22,Jamaica,Vancouver Whitecaps FC,"
2021 ~ 2021",180cm,79kg,Right,62,69,64,CB,7,"Feb 17, 2021",N/A,€775K,€1K,1555,343,1 
262933,L. Görlich,21,Germany,Eintracht Braunschweig,"
2021 ~ 2023",181cm,76kg,Right,62,72,62,RB,10,"Jul 1, 2021",N/A,€850K,€1K,1570,339,1 
263189,Patrick,23,Brazil,FC Flyeralarm Admira,"
2021 ~ 2025",180cm,70kg,Left,62,67,64,CAM,5,"Jul 9, 2021",N/A,€600K,€2K,1707,353,1 
219925,D. McDaid,25,Scotland,Dundee FC,"
2019 ~ 2024",178cm,73kg,Right,62,65,63,RM,3,"Jun 6, 2019",N/A,€525K,€1K,1583,346,1 
234261,M. Platt,23,England,Barrow,"
2020 ~ 2022",188cm,80kg,Right,62,69,64,CB,7,"Jul 29, 2020",N/A,€750K,€2K,1403,310,1 
246549,M. Siby,24,France,RC Strasbourg Alsace,"
2020 ~ 2023",191cm,84kg,Right,62,69,64,CB,7,"Jul 1, 2020",N/A,€750K,€3K,1552,333,1 
229398,H. McKirdy,24,England,Swindon Town,"
2021 ~ 2022",170cm,67kg,Right,62,66,64,RM,4,"Aug 4, 2021",N/A,€575K,€3K,1620,338,1 
