Id,Name,Age,Nationality,Team,Height,Weight,Overall,Potential,Best position,Value,Wage,International Reputation
264148,P. Pérez,20,Argentina,Platense,175cm,72kg,60,69,CM,€550K,€2K,1 
139476,D. Gerken,36,England,Colchester United,183cm,77kg,60,60,GK,€25K,€1K,1 
257492,José Oliveira,19,Portugal,FC Paços de Ferreira,186cm,85kg,60,78,GK,€575K,€550,1 
262613,K. Hovi,27,Finland,FC Viktoria 1889 Berlin,185cm,79kg,60,61,ST,€300K,€800,1 
225237,J. Ortmark,23,Sweden,IK Sirius,176cm,77kg,60,67,CAM,€500K,€750,1 
228053,S. Harrison,23,England,Morecambe,183cm,68kg,60,67,ST,€500K,€1K,1 
239573,M. Bleve,25,Italy,Lecce,184cm,84kg,60,62,GK,€240K,€550,1 
243157,I. Moreno,23,Mexico,Mazatlán Futbol Club,173cm,70kg,60,69,CAM,€550K,€2K,1 
242134,G. Vetti,22,Norway,Sarpsborg 08 FF,180cm,74kg,60,70,CAM,€550K,€800,1 
254934,Kang Hyun Muk,20,Korea Republic,Suwon Samsung Bluewings,173cm,67kg,60,76,CAM,€650K,€850,1 
256214,G. Di Serio,19,Italy,Benevento,182cm,78kg,60,74,ST,€600K,€2K,1 
261334,R. Berlinski,26,Germany,Sportclub Verl,182cm,74kg,60,61,ST,€300K,€550,1 
240599,C. Hendry,23,Scotland,St. Johnstone FC,182cm,70kg,60,69,ST,€550K,€1K,1 
243159,A. Awad,29,Palestine,Östersunds FK,182cm,74kg,60,60,CAM,€250K,€1K,1 
247511,K. Álvarez,24,Honduras,IFK Norrköping,181cm,76kg,60,65,RWB,€350K,€1K,1 
262616,Luiz Gustavo,21,Brazil,FC Arouca,175cm,67kg,60,67,RB,€475K,€900,1 
241880,J. Di Lorenzo,22,Argentina,Club Atlético Independiente,182cm,76kg,60,67,CB,€475K,€2K,1 
254680,Y. Oukili,20,Netherlands,RKC Waalwijk,184cm,75kg,60,73,CAM,€600K,€950,1 
261336,J. Philogene-Bidace,19,England,Aston Villa,179cm,67kg,60,80,CAM,€700K,€5K,1 
218585,S. Griffin,26,Republic of Ireland,St. Patrick's Athletic,183cm,74kg,60,62,LB,€275K,€600,1 
260825,J. Duin,22,Netherlands,AZ Alkmaar,186cm,82kg,60,67,ST,€500K,€2K,1 
233946,Tong Lei,23,China PR,Dalian Professional Football Club,178cm,66kg,60,64,RWB,€325K,€2K,1 
236762,E. Osborne,25,England,Stevenage,183cm,75kg,60,63,CM,€325K,€2K,1 
184282,R. Lainton,31,England,Wrexham AFC,193cm,79kg,60,60,GK,€130K,€500,1 
260059,C. Cruz,19,Venezuela,Deportivo Táchira FC,170cm,65kg,60,72,CAM,€575K,€500,1 
257244,A. Jankewitz,19,Switzerland,BSC Young Boys,185cm,80kg,60,78,CAM,€625K,€2K,1 
264157,J. Rosales,20,Honduras,Minnesota United FC,180cm,69kg,60,70,LM,€550K,€1K,1 
220893,C. Baker-Richardson,25,England,Newport County,188cm,73kg,60,65,ST,€375K,€2K,1 
228061,M. Bali,31,China PR,Qingdao FC,175cm,72kg,60,60,RW,€210K,€3K,1 
233950,M. Smith,24,Scotland,St. Patrick's Athletic,180cm,76kg,60,64,RM,€350K,€600,1 
263647,G. Altare,22,Italy,Cagliari,190cm,85kg,60,67,CB,€475K,€4K,1 
240863,C. Coventry,21,Republic of Ireland,West Ham United,175cm,65kg,60,72,CM,€600K,€7K,1 
244191,J. Anang,21,England,Stevenage,183cm,78kg,60,74,GK,€525K,€4K,1 
253919,J. De Santis,19,Venezuela,Boavista FC,190cm,83kg,60,69,ST,€525K,€2K,1 
256735,F. Fehr,21,Switzerland,Grasshopper Club Zürich,179cm,69kg,60,69,RM,€525K,€1K,1 
257247,C. Watts,19,Australia,Southampton,178cm,73kg,60,76,RM,€625K,€4K,1 
260575,Y. Takagi,23,Japan,Yokohama FC,176cm,70kg,60,66,LM,€375K,€700,1 
233440,F. Antonini,23,Argentina,Club Atlético Sarmiento,179cm,73kg,60,65,RM,€375K,€2K,1 
240608,A. Hartridge,22,England,Exeter City,185cm,72kg,60,70,CB,€525K,€2K,1 
111328,L. McCormick,37,England,Plymouth Argyle,183cm,88kg,60,60,GK,€25K,€1K,1 
243168,L. Thompson,21,Northern Ireland,Scunthorpe United,183cm,67kg,60,70,LB,€525K,€2K,1 
260320,N. Fuke,23,Japan,Tokushima Vortis,174cm,67kg,60,65,LWB,€350K,€700,1 
263393,Pablo Tomeo,21,Spain,SD Huesca,186cm,72kg,60,72,CDM,€575K,€1K,1 
222177,Zhang ZhenQiang,28,China PR,Shijiazhuang Ever Bright F.C.,188cm,70kg,60,60,GK,€170K,€1K,1 
245729,H. Clarke,20,England,Ross County FC,188cm,79kg,60,76,CB,€600K,€7K,1 
222179,Jin Pengxiang,31,China PR,Beijing Guoan FC,187cm,77kg,60,60,CB,€170K,€3K,1 
225251,J. Soltvedt,25,Norway,Sarpsborg 08 FF,188cm,75kg,60,63,LM,€325K,€850,1 
236771,R. Vargas,31,Bolivia,Club Atlético Nacional Potosí,177cm,69kg,60,60,ST,€210K,€500,1 
241891,B. Goodliffe,22,England,Sutton United,192cm,80kg,60,68,CB,€525K,€1K,1 
248547,A. Uribe,22,Chile,CD Antofagasta,175cm,70kg,60,67,CAM,€500K,€700,1 
251107,A. Lebeau,21,France,SV Waldhof Mannheim 07,175cm,69kg,60,71,CAM,€550K,€600,1 
259299,J. Siebert,19,Germany,Fortuna Düsseldorf,193cm,86kg,60,75,CB,€550K,€2K,1 
262628,L. Mikić,24,Croatia,SV Ried,180cm,76kg,60,65,ST,€375K,€2K,1 
263908,B. Locko,19,France,Stade de Reims,180cm,65kg,60,75,LB,€550K,€2K,1 
243428,N. Jenssen,19,Norway,Stabæk Fotball,183cm,75kg,60,75,CB,€550K,€500,1 
239333,M. Demir,23,Turkey,İstanbul Başakşehir FK,170cm,66kg,60,68,LW,€550K,€5K,1 
242149,K. Kouassivi-Benissan,22,Finland,HJK Helsinki,185cm,74kg,60,70,RM,€525K,€500,1 
242917,L. Chávez,20,Argentina,Gimnasia y Esgrima La Plata,170cm,65kg,60,74,ST,€600K,€2K,1 
233446,E. Brenden,27,Norway,Sandefjord Fotball,180cm,72kg,60,60,LM,€250K,€800,1 
246246,B. Leneis,22,Germany,1. FC Magdeburg,195cm,85kg,60,70,GK,€475K,€2K,1 
256742,L. Lund,21,Denmark,Viborg FF,195cm,81kg,60,70,GK,€475K,€950,1 
257254,M. Thompson,19,England,Burnley,177cm,75kg,60,72,ST,€600K,€4K,1 
260326,B. Fall,20,Senegal,AS Saint-Étienne,198cm,80kg,60,75,GK,€525K,€2K,1 
223719,F. Yıldırım,25,Turkey,Kasimpaşa SK,175cm,67kg,60,62,RM,€300K,€2K,1 
224231,E. Sánchez,27,Mexico,Mazatlán Futbol Club,182cm,75kg,60,61,CAM,€275K,€2K,1 
238567,C. Theisen,28,Germany,FC Viktoria 1889 Berlin,187cm,75kg,60,60,CB,€250K,€800,1 
257511,A. García,19,Mexico,Club Universidad Nacional,184cm,72kg,60,79,CAM,€625K,€1K,1 
262119,B. Tomiak,22,Germany,1. FC Kaiserslautern,193cm,87kg,60,71,CB,€525K,€800,1 
261096,L. Ambrogio,22,Argentina,Argentinos Juniors,181cm,72kg,60,68,CAM,€550K,€2K,1 
228073,Cheng Yuan,27,China PR,Shandong Taishan,183cm,78kg,60,61,ST,€300K,€3K,1 
245481,Y. Al Bakr,23,Saudi Arabia,Al Taawoun,170cm,62kg,60,67,RB,€475K,€3K,1 
251369,O. Djoco,23,France,Clermont Foot 63,188cm,90kg,60,68,GK,€475K,€2K,1 
262634,A. Thaqi,19,Germany,Borussia Dortmund II,185cm,84kg,60,74,CB,€550K,€500,1 
245994,A. Gomez Mancini,20,France,Burnley,176cm,64kg,60,72,CM,€600K,€4K,1 
260842,L. Engel,22,Denmark,Vejle Boldklub,185cm,74kg,60,67,LM,€500K,€2K,1 
232427,R. Aoki,25,Japan,Hokkaido Consadole Sapporo,174cm,68kg,60,63,RM,€325K,€1K,1 
257259,A. Klynge,20,Denmark,Silkeborg IF,174cm,70kg,60,70,CAM,€550K,€1K,1 
262380,F. Jaritz,23,Austria,SK Austria Klagenfurt,180cm,70kg,60,63,LM,€325K,€2K,1 
264172,Carmona,19,Spain,Sevilla FC,183cm,80kg,60,72,RB,€550K,€2K,1 
251372,C. Carter,24,England,Stevenage,185cm,75kg,60,66,CAM,€375K,€2K,1 
256236,T. Mase,23,Japan,Vegalta Sendai,175cm,70kg,60,69,RB,€525K,€800,1 
264173,Iván Romero,20,Spain,Sevilla FC,172cm,72kg,60,71,ST,€550K,€3K,1 
238061,A. Lewis,21,England,St. Patrick's Athletic,178cm,66kg,60,70,CAM,€550K,€500,1 
247533,J. Boyer,23,France,Clermont Foot 63,176cm,74kg,60,67,LB,€475K,€2K,1 
183533,D. Lyness,29,England,St. Mirren,191cm,76kg,60,60,GK,€170K,€1K,1 
258797,A. Yoda,20,Burkina Faso,TSV Egger Glas Hartberg,182cm,75kg,60,70,CB,€500K,€1K,1 
263150,J. Meyer,19,Germany,VfB Stuttgart,181cm,73kg,60,75,CB,€550K,€2K,1 
222190,Lü Peng,31,China PR,Qingdao FC,182cm,76kg,60,60,CB,€170K,€2K,1 
223982,R. Watson,25,England,Scunthorpe United,190cm,85kg,60,65,GK,€300K,€2K,1 
257518,O. Maritu,21,Congo DR,Shijiazhuang Ever Bright F.C.,182cm,80kg,60,67,ST,€500K,€1K,1 
261614,J. Gho,18,Argentina,Club Atlético Sarmiento,178cm,76kg,60,74,CAM,€575K,€700,1 
263151,F. Antovski,20,North Macedonia,FK Austria Wien,174cm,65kg,60,70,LB,€525K,€2K,1 
221423,K. Eriksen,30,Norway,Mjøndalen IF,187cm,85kg,60,60,ST,€240K,€900,1 
231663,J. Barrett,23,Republic of Ireland,Bristol Rovers,181cm,71kg,60,67,RM,€500K,€2K,1 
238575,Lee Jung Moon,23,Korea Republic,Jeju United FC,195cm,88kg,60,67,CB,€450K,€1K,1 
251631,C. Gloster,20,United States,New York City FC,183cm,79kg,60,74,LWB,€575K,€900,1 
252911,T. Schreiber,19,Germany,Hallescher FC,190cm,87kg,60,77,GK,€575K,€3K,1 
261359,Ž. Kolmanič,21,Slovenia,Austin FC,178cm,69kg,60,68,LWB,€525K,€900,1 
263920,M. Ndiaye,19,Senegal,Pau FC,202cm,80kg,60,68,GK,€450K,€500,1 
203504,A. Amadi-Holloway,28,Wales,Burton Albion,188cm,83kg,60,60,ST,€250K,€2K,1 
252912,Jofre,20,Spain,Girona FC,165cm,67kg,60,77,CAM,€650K,€1K,1 
258288,W. Barlasina,23,Argentina,Newell's Old Boys,196cm,87kg,60,68,GK,€475K,€1K,1 
261616,Q. Merlin,19,France,FC Nantes,173cm,67kg,60,76,CAM,€625K,€2K,1 
258801,I. Omar,29,Saudi Arabia,Al Faisaly,167cm,67kg,60,60,CAM,€240K,€3K,1 
239858,Song Long,31,China PR,Shandong Taishan,180cm,72kg,60,60,LB,€180K,€3K,1 
248050,H. Burrows,19,England,Peterborough United,168cm,55kg,60,73,LWB,€550K,€1K,1 
248306,A. Khan,32,India,Hyderabad FC,178cm,75kg,60,60,CB,€160K,€500,1 
257010,K. Nakano,22,Japan,Hokkaido Consadole Sapporo,200cm,90kg,60,67,GK,€425K,€700,1 
262899,C. Ezekwem,22,Germany,Sportclub Verl,202cm,88kg,60,67,CB,€475K,€500,1 
231923,M. Remacle,24,Belgium,FC Botoşani,176cm,73kg,60,65,CAM,€375K,€2K,1 
260083,John Donald,20,Spain,Elche CF,183cm,77kg,60,72,CB,€550K,€2K,1 
256500,N. Collins,17,Germany,Borussia Dortmund,188cm,81kg,60,82,CB,€725K,€500,1 
260084,M. Pagliuca,19,Italy,Bologna,188cm,75kg,60,77,ST,€650K,€3K,1 
240373,T. Shade,21,Saint Kitts and Nevis,Walsall,178cm,72kg,60,74,ST,€600K,€9K,1 
246773,Y. Iwasaki,23,Japan,Sagan Tosu,173cm,69kg,60,67,RM,€500K,€1K,1 
252149,R. Nizet,19,Belgium,Norwich City,183cm,73kg,60,76,LB,€600K,€3K,1 
247542,M. De Smet,21,Belgium,SV Zulte Waregem,183cm,67kg,60,71,LM,€550K,€2K,1 
252918,E. Özkayımoğlu,19,Turkey,Göztepe SK,185cm,70kg,60,76,ST,€650K,€2K,1 
222199,Zheng Kaimu,29,China PR,Shijiazhuang Ever Bright F.C.,186cm,80kg,60,60,CB,€240K,€2K,1 
262904,J. Iredale,21,Australia,SC Paderborn 07,186cm,77kg,60,70,ST,€550K,€2K,1 
263928,Yuri,25,Brazil,FC Lugano,175cm,74kg,60,65,LWB,€325K,€2K,1 
243960,M. Broschinski,20,Germany,Borussia Dortmund II,190cm,77kg,60,72,ST,€600K,€750,1 
253688,M. Popa,20,Romania,FC Voluntari,190cm,82kg,60,75,GK,€525K,€500,1 
262905,R. Ndualu,21,Germany,MSV Duisburg,180cm,80kg,60,69,RM,€550K,€1K,1 
263673,Andrew,20,Brazil,Gil Vicente FC,189cm,76kg,60,72,GK,€525K,€850,1 
231929,G. Miller,23,England,Barnsley,178cm,64kg,60,67,ST,€500K,€6K,1 
255481,A. Winbo,23,Sweden,Varbergs BoIS FC,175cm,68kg,60,67,CM,€500K,€600,1 
255737,A. Liljenbäck,26,Sweden,Varbergs BoIS FC,183cm,80kg,60,63,CB,€300K,€650,1 
257017,C. Zabou,25,France,US Quevilly Rouen Métropole,180cm,74kg,60,63,CAM,€325K,€1K,1 
258041,Novoa,18,Spain,RB Leipzig,182cm,68kg,60,78,ST,€625K,€4K,1 
239354,S. van Bladeren,23,Netherlands,Silkeborg IF,184cm,75kg,60,67,GK,€425K,€1K,1 
248570,C. Smith,19,Scotland,Heart of Midlothian,176cm,65kg,60,76,CAM,€625K,€750,1 
257786,C. Dalle Mura,19,Italy,Fiorentina,180cm,70kg,60,76,CB,€600K,€3K,1 
261883,K. Fidelis,22,Nigeria,FC Vizela,177cm,75kg,60,67,ST,€500K,€1K,1 
263932,T. Hammond,18,Australia,FK Austria Wien,175cm,72kg,60,76,RM,€625K,€1K,1 
255484,S. Reyes,24,Bolivia,Club Deportivo Jorge Wilstermann,189cm,75kg,60,65,CB,€325K,€500,1 
261884,D. Calcaterra,19,Argentina,Newell's Old Boys,189cm,79kg,60,75,CB,€550K,€1K,1 
231421,A. Lejoly,23,Belgium,K Beerschot VA,188cm,76kg,60,67,GK,€425K,€1K,1 
245501,I. Olaofe,21,England,Millwall,178cm,82kg,60,69,ST,€550K,€2K,1 
251645,B. Duncan,20,England,Derby County,176cm,69kg,60,74,ST,€600K,€2K,1 
263166,B. Mikeltadze,23,Georgia,Newcastle Jets,183cm,77kg,60,66,ST,€400K,€550,1 
263678,T. Gardner-Hickman,19,England,West Bromwich Albion,178cm,72kg,60,76,RWB,€600K,€3K,1 
238846,T. Archibald,23,Scotland,Leyton Orient,180cm,70kg,60,64,LM,€350K,€2K,1 
251902,F. Ángel,20,Colombia,Junior FC,172cm,63kg,60,75,CAM,€600K,€500,1 
255998,J. Quiñonez,20,Ecuador,Barcelona Sporting Club,181cm,78kg,60,75,CB,€550K,€500,1 
256510,J. Bagan,19,England,Cardiff City,193cm,70kg,60,74,LB,€550K,€3K,1 
257790,J. Reid,19,Scotland,Coventry City,178cm,71kg,60,73,LWB,€550K,€2K,1 
247295,J. Hass,23,Argentina,Club Atlético Colón,186cm,88kg,60,66,GK,€325K,€1K,1 
254207,M. Rasmussen,22,Peru,FBC Melgar,175cm,71kg,60,66,RM,€400K,€500,1 
259327,D. Mukuna-Trouet,19,Belgium,K Beerschot VA,192cm,81kg,60,74,ST,€600K,€1K,1 
253440,A. Yahya,20,Saudi Arabia,Al Nassr,171cm,60kg,59,75,LM,€600K,€4K,1 
261376,J. Peña,22,Peru,Carlos A. Mannucci,185cm,80kg,59,66,GK,€400K,€500,1 
254465,T. Strannegård,19,Sweden,AIK,177cm,63kg,59,72,LM,€525K,€800,1 
228610,O. Muzayil,28,Saudi Arabia,Damac FC,173cm,64kg,59,59,RB,€200K,€3K,1 
242435,J. Wakely,20,England,Wycombe Wanderers,194cm,75kg,59,71,CB,€500K,€1K,1 
245509,J. Cavallo,21,Australia,Adelaide United,176cm,71kg,59,66,CAM,€425K,€600,1 
258053,J. Aguayo,24,Mexico,Club Deportivo Guadalajara,179cm,75kg,59,68,CB,€475K,€6K,1 
262662,J. Engel,20,Germany,SC Freiburg II,181cm,75kg,59,70,LB,€475K,€550,1 
241414,E. Wikström,21,Sweden,Halmstads BK,176cm,73kg,59,67,RM,€500K,€650,1 
260870,T. Miyagi,20,Japan,Kawasaki Frontale,176cm,67kg,59,72,CAM,€550K,€2K,1 
259080,S. Cissé,29,Senegal,Grenoble Foot 38,172cm,70kg,59,59,CDM,€220K,€1K,1 
260104,Damián,18,Spain,CF Fuenlabrada,181cm,76kg,59,67,CAM,€475K,€500,1 
262922,P. Tschernuth,19,Austria,1. FC Heidenheim 1846,186cm,84kg,59,70,GK,€425K,€1K,1 
246794,O. Al Hajj,27,Saudi Arabia,Al Ahli,183cm,75kg,59,60,ST,€275K,€6K,1 
261130,K. Moradaoğlu,18,Turkey,Trabzonspor,193cm,84kg,59,77,GK,€500K,€500,1 
262923,T. Seifert,19,Germany,1. FC Heidenheim 1846,185cm,71kg,59,72,CB,€500K,€2K,1 
243211,N. Zedán,21,Chile,Club Deportivo Palestino,180cm,71kg,59,72,ST,€550K,€700,1 
234508,C. Singh,24,India,Hyderabad FC,185cm,80kg,59,68,CB,€475K,€500,1 
240140,M. Prezioso,25,Italy,Napoli,178cm,67kg,59,63,CM,€300K,€8K,1 
262157,M. Mignon,30,Belgium,Seraing,184cm,80kg,59,59,GK,€150K,€2K,1 
262669,E. Leopold,20,Germany,SC Freiburg II,174cm,74kg,59,68,CM,€500K,€650,1 
263949,S. Fofana,18,Togo,Bayer 04 Leverkusen,192cm,80kg,59,75,CB,€550K,€2K,1 
259341,I. Violante,17,Mexico,Deportivo Toluca,173cm,69kg,59,74,LB,€500K,€500,1 
207886,A. Oggesen,27,Denmark,Silkeborg IF,182cm,71kg,59,60,RM,€250K,€2K,1 
235534,D. Parra,21,Mexico,CF Monterrey ,180cm,72kg,59,70,LWB,€475K,€5K,1 
251918,A. Matos,25,Venezuela,AC Mineros de Guayana,183cm,77kg,59,64,CB,€300K,€500,1 
256782,S. Nanasi,19,Sweden,Malmö FF,178cm,71kg,59,75,CAM,€575K,€800,1 
257550,I. Al Kaabi,28,United Arab Emirates,Al Ain FC,183cm,74kg,59,62,GK,€210K,€500,1 
253712,Apuia,20,India,NorthEast United FC,177cm,68kg,59,72,CDM,€525K,€500,1 
263441,L. Bonelli,18,France,FC Nantes,185cm,69kg,59,74,GK,€450K,€500,1 
233745,P. Bargiel,21,Poland,Śląsk Wrocław,179cm,67kg,59,70,CAM,€500K,€1K,1 
247057,N. Okello,20,Canada,Toronto FC,193cm,77kg,59,71,CB,€525K,€900,1 
253713,D. Rivas,19,Paraguay,Club Cerro Porteño,177cm,74kg,59,69,LB,€475K,€500,1 
244498,K. Szymański,28,Poland,Piast Gliwice,192cm,92kg,59,60,GK,€180K,€1K,1 
257298,A. Koç,24,Turkey,Çaykur Rizespor,181cm,77kg,59,65,CB,€325K,€2K,1 
233491,J. Kristoffersen,24,Norway,US Salernitana 1919,198cm,77kg,59,66,ST,€450K,€6K,1 
248339,A. Al Shahrani,26,Saudi Arabia,Damac FC,173cm,70kg,59,62,RM,€300K,€3K,1 
254995,T. Tamas,20,France,Montpellier Hérault SC,178cm,68kg,59,74,LB,€525K,€3K,1 
260115,P. Yeboah,18,Ghana,Hellas Verona,186cm,75kg,59,75,ST,€575K,€2K,1 
211476,L. Rodrigues,34,India,ATK Mohun Bagan FC,182cm,64kg,59,59,CDM,€80K,€600,1 
261653,L. Lobinger,22,Germany,Fortuna Düsseldorf,192cm,85kg,59,68,ST,€500K,€4K,1 
259606,D. Romero,19,Peru,Club Universitario de Deportes,186cm,78kg,59,71,GK,€475K,€500,1 
212759,Kong Min Hyeon,31,Korea Republic,Jeju United FC,182cm,71kg,59,59,ST,€190K,€1K,1 
252439,A. Hurst,21,England,Port Vale,173cm,70kg,59,69,LM,€500K,€2K,1 
260888,M. Yıldırım,21,Turkey,Göztepe SK,182cm,71kg,59,69,CAM,€500K,€2K,1 
238105,Li Peng,30,China PR,Qingdao FC,187cm,80kg,59,59,CB,€180K,€2K,1 
241434,T. Golden,21,England,Salford City,174cm,65kg,59,69,RB,€475K,€2K,1 
230940,C. Gondo,24,Côte d'Ivoire,US Salernitana 1919,187cm,81kg,59,66,ST,€450K,€7K,1 
252700,K. Trewin,20,Australia,Brisbane Roar,178cm,72kg,59,71,CB,€500K,€700,1 
260892,J. Nshimirimana,19,Burundi,Yeni Malatyaspor,178cm,70kg,59,72,CDM,€500K,€1K,1 
260893,P. Awuku,21,Ghana,Yeni Malatyaspor,194cm,84kg,59,67,CB,€475K,€2K,1 
227870,A. Södlund,24,Norway,Sandefjord Fotball,185cm,76kg,59,64,RM,€350K,€800,1 
257822,E. Tatlı,18,Turkey,Fatih Karagümrük S.K.,180cm,72kg,59,75,CDM,€575K,€850,1 
252191,J. Garza,21,Mexico,Tigres U.A.N.L.,165cm,62kg,59,69,CAM,€500K,€5K,1 
235808,J. Bedeau,21,England,Burnley,182cm,78kg,59,71,CB,€525K,€4K,1 
242464,C. McBride,20,Scotland,Blackburn Rovers,183cm,65kg,59,74,CAM,€550K,€6K,1 
242976,T. Billson,20,England,Scunthorpe United,191cm,79kg,59,74,GK,€475K,€2K,1 
244000,T. Fleckstein,22,Germany,MSV Duisburg,190cm,81kg,59,66,CB,€425K,€1K,1 
255776,J. Kałuziński,18,Poland,Lechia Gdańsk,172cm,64kg,59,75,CAM,€575K,€550,1 
244001,T. Weiner,22,Germany,Holstein Kiel,191cm,76kg,59,68,GK,€450K,€2K,1 
253729,A. Okoflex,19,Republic of Ireland,West Ham United,186cm,72kg,59,78,CAM,€575K,€5K,1 
256033,E. Topçu,20,Turkey,Çaykur Rizespor,188cm,80kg,59,71,CB,€525K,€2K,1 
260897,E. Tetah,19,Mauritania,Aytemiz Alanyaspor,170cm,65kg,59,73,LM,€525K,€1K,1 
255778,O. Bunjaku,19,Switzerland,Grenoble Foot 38,180cm,75kg,59,75,CAM,€575K,€700,1 
262947,J. Seo,19,Korea Republic,SG Dynamo Dresden,180cm,73kg,59,74,CAM,€525K,€2K,1 
252707,R. Yapi,20,France,Vitesse,178cm,70kg,59,71,RB,€525K,€2K,1 
245284,T. Stirl,21,Germany,TSV Havelse,188cm,83kg,59,67,GK,€450K,€500,1 
256037,J. Zamudio,22,Mexico,Club León,181cm,68kg,59,70,CAM,€500K,€3K,1 
220454,J. Brindell-South,28,Australia,Brisbane Roar,184cm,70kg,59,59,RWB,€200K,€1K,1 
262695,K. Śpiewak,21,Poland,Bruk-Bet Termalica Nieciecza,185cm,75kg,59,68,ST,€500K,€1K,1 
263719,Y. Martínez,21,Colombia,América de Cali,173cm,66kg,59,69,LWB,€475K,€550,1 
255527,T. Takamine,23,Japan,Hokkaido Consadole Sapporo,177cm,74kg,59,65,CDM,€325K,€900,1 
260135,W. Viera,19,Paraguay,Club Cerro Porteño,182cm,72kg,59,73,CDM,€500K,€500,1 
263208,M. Ameyaw,20,Poland,Piast Gliwice,176cm,72kg,59,68,ST,€500K,€1K,1 
261672,J. McMaster,22,United States,Minnesota United FC,175cm,75kg,59,66,ST,€450K,€1K,1 
263465,J. Gaudin,21,France,En Avant de Guingamp,180cm,71kg,59,69,CAM,€500K,€1K,1 
261418,Yaya Toure,17,United States,Colorado Rapids,173cm,67kg,59,79,LM,€600K,€500,1 
241963,H. Al Ghamdi,22,Saudi Arabia,Ettifaq FC,163cm,60kg,59,69,CAM,€500K,€4K,1 
252459,A. Ratajczyk,19,Poland,Zagłębie Lubin,176cm,66kg,59,75,RM,€575K,€900,1 
255275,M. Iloski,21,United States,Real Salt Lake,178cm,70kg,59,68,ST,€500K,€1K,1 
255531,S. Faqihi,26,Saudi Arabia,Al Hazem,175cm,67kg,59,61,RB,€250K,€3K,1 
241964,D. Angus,27,England,Wrexham AFC,185cm,83kg,59,60,ST,€275K,€500,1 
253996,T. Burey,20,England,Hartlepool United,187cm,74kg,59,75,CAM,€600K,€2K,1 
262957,P. Verkamp,23,Germany,FC Viktoria 1889 Berlin,180cm,70kg,59,66,RM,€450K,€700,1 
263469,M. Kaba,19,France,Valenciennes FC,180cm,71kg,59,68,CM,€475K,€650,1 
236845,C. Kane,22,Republic of Ireland,Drogheda United,173cm,61kg,59,63,LB,€300K,€500,1 
255789,S. Stehle,19,Germany,1. FC Kaiserslautern,182cm,80kg,59,74,RM,€525K,€3K,1 
262702,M. Hubínek,26,Czech Republic,Bruk-Bet Termalica Nieciecza,181cm,81kg,59,61,CDM,€250K,€1K,1 
251439,T. Thomas,19,France,Olympique Lyonnais,183cm,74kg,59,76,CDM,€575K,€5K,1 
237872,T. Howe,22,England,Blackpool,177cm,69kg,59,65,RB,€350K,€2K,1 
250929,P. Pyrdoł,22,Poland,Wisła Płock,178cm,63kg,59,70,RM,€500K,€1K,1 
262706,S. Vereș,25,Romania,CS Mioveni,182cm,76kg,59,65,CDM,€325K,€950,1 
259634,J. Zemura,21,Zimbabwe,AFC Bournemouth,173cm,75kg,59,71,LB,€525K,€4K,1 
250931,P. Osterhage,21,Germany,VfL Bochum 1848,183cm,73kg,59,73,CAM,€550K,€3K,1 
254260,K. Egell-Johnsen,21,Norway,Odds BK,177cm,73kg,59,70,RB,€475K,€650,1 
261428,J. Michelbrink,20,Germany,Hertha BSC,180cm,62kg,59,75,CAM,€600K,€5K,1 
245045,B. Córdoba,21,Colombia,Atlético Nacional,191cm,78kg,59,70,CB,€475K,€500,1 
246838,R. Al Shamlan,22,Saudi Arabia,Al Batin,175cm,72kg,59,68,CAM,€500K,€2K,1 
259894,O. Khailoti,19,Italy,Bologna,192cm,85kg,59,71,CB,€500K,€2K,1 
260918,T. Romero,20,El Salvador,Los Angeles FC,185cm,79kg,59,70,GK,€425K,€650,1 
231735,A. Fallatah,27,Saudi Arabia,Al Ittihad,181cm,75kg,59,62,CB,€250K,€5K,1 
259639,A. Acosta,20,Uruguay,Club Atlético Rentistas,177cm,70kg,59,73,LWB,€525K,€500,1 
238904,A. Łyszczarz,21,Poland,Śląsk Wrocław,177cm,69kg,59,65,CAM,€350K,€1K,1 
239672,H. Tangen,20,Norway,Viking FK,177cm,73kg,59,75,RM,€600K,€750,1 
246328,A. Aidonis,20,Germany,SG Dynamo Dresden,181cm,76kg,59,70,CB,€450K,€3K,1 
258616,R. Towler,19,England,Bristol City,187cm,71kg,59,75,CB,€550K,€3K,1 
259640,W. George,19,Belgium,KAA Gent,172cm,65kg,59,73,CAM,€525K,€2K,1 
255033,D. Nealis,22,United States,Nashville SC,181cm,79kg,59,66,RB,€425K,€1K,1 
257081,F. Otto,19,Germany,Hallescher FC,192cm,78kg,59,75,CB,€550K,€2K,1 
247866,C. Miszta,19,Poland,Legia Warszawa,193cm,80kg,59,76,GK,€525K,€550,1 
258618,L. Hervieu,21,France,Stade Malherbe Caen,172cm,64kg,59,68,CM,€500K,€850,1 
260922,C. Gomez,20,Benin,Amiens SC,183cm,75kg,59,70,ST,€500K,€950,1 
260157,M. Haygarth,19,England,Brentford,176cm,64kg,59,75,RW,€575K,€5K,1 
261437,M. Suver,21,Croatia,1. FC Nürnberg,186cm,80kg,59,67,CB,€475K,€1K,1 
262718,F. Ravizzoli,23,Argentina,Milton Keynes Dons,188cm,83kg,59,67,GK,€425K,€1K,1 
